,name,review,rating,meta,ingredients,steps,cooks_note,editors_note,nutrition_facts,url
445,Homestyle Stuffed Peppers,"These old-fashioned stuffed peppers are a classic comfort food. My mom used to make them all the time. Green bell peppers are stuffed with a mixture of ground beef and rice, then smothered in a tangy tomato sauce. I always serve them with creamy mashed potatoes, just like my mom always did.",4.5,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': '1 hr 30 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '30 mins', 'rest_time': None, 'servings': '4', 'soak_time': None, 'total_time': '2 hrs', 'yield': None}","[{'name': 'green bell peppers, tops and seeds removed', 'quanity': '4', 'unit': 'medium'}
 {'name': 'tomato sauce', 'quanity': '1', 'unit': '(28 ounce) can'}
 {'name': 'white vinegar', 'quanity': '¼', 'unit': 'cup'}
 {'name': 'lean ground beef', 'quanity': '1 ½', 'unit': 'pounds'}
 {'name': 'leftover cooked white rice', 'quanity': '1', 'unit': 'cup'}
 {'name': 'Italian-style bread crumbs', 'quanity': '½', 'unit': 'cup'}
 {'name': 'grated Parmesan cheese', 'quanity': '6', 'unit': 'tablespoons'}
 {'name': 'finely chopped onion', 'quanity': '¼', 'unit': 'cup'}
 {'name': 'egg, lightly beaten', 'quanity': '1', 'unit': 'large'}
 {'name': 'garlic powder', 'quanity': '½', 'unit': 'teaspoon'}
 {'name': 'salt', 'quanity': '¼', 'unit': 'teaspoon'}
 {'name': 'black pepper', 'quanity': '¼', 'unit': 'teaspoon'}]","[' Gather all ingredients. Bring a large pot of water to a boil.\n'
 ' Add peppers and boil until softened, 4 to 5 minutes. Transfer peppers to a colander and run under cold water to cool.\n'
 ' Mix ground beef, cooked rice, bread crumbs, 4 tablespoons Parmesan, onion, egg, garlic powder, salt, and pepper together in a large bowl until well combined.\n'
 ' Preheat the oven to 350 degrees F (175 degrees C). Spoon beef mixture into peppers.\n'
 ' Place peppers into a baking dish with the stuffing facing up.\n'
 ' Stir tomato sauce and vinegar together in a bowl. Pour tomato sauce mixture over peppers.\n'
 ' Sprinkle remaining 2 tablespoons Parmesan over top.\n'
 ' Bake in the preheated oven, basting peppers with sauce several times, until beef filling is no longer pink in the center, about 1 hour 20 minutes. An instant-read thermometer inserted into the center should read at least 160 degrees F (70 degrees C).\n']",unknown,unknown,"{'Calories': '557', 'Carbs': '39g', 'Fat': '26g', 'Protein': '43g'}",https://www.allrecipes.com/recipe/220003/homestyle-stuffed-peppers/
446,Watermelon Basil Salad,This watermelon basil salad is best served chilled. The chili powder and salt pair well with the sweetness of the watermelon.,4.9,"{'active_time': None, 'additional_time': '30 mins', 'bake_time': None, 'cook_time': None, 'cool_time': None, 'fry_time': None, 'prep_time': '20 mins', 'rest_time': None, 'servings': '4', 'soak_time': None, 'total_time': '50 mins', 'yield': None}","[{'name': 'basil leaves', 'quanity': '1/4', 'unit': 'cup'}
 {'name': '1/2-inch cubes watermelon', 'quanity': '4', 'unit': 'cups'}
 {'name': 'lemon juice', 'quanity': '2', 'unit': 'teaspoons'}
 {'name': 'kosher salt, or to taste', 'quanity': '1/4', 'unit': 'teaspoon'}
 {'name': 'chili powder', 'quanity': '1/4', 'unit': 'teaspoon'}]","[' Stack basil leaves on top of each other and roll tightly into a log. Slice lengthwise into thin ribbons.\n'
 ' Combine basil slices and watermelon in a large bowl. Drizzle lemon juice over watermelon.\n'
 ' Mix salt and chili powder together; sprinkle over watermelon and toss to combine. Chill salad before serving, at least 30 minutes.\n']",unknown,unknown,"{'Calories': '2', 'Carbs': '0g', 'Fat': None, 'Protein': '0g'}",https://www.allrecipes.com/recipe/254422/watermelon-basil-salad/
447,Grilled Potatoes and Onion,"Grilled potatoes and onions cooked in a foil packet with the rest of your grilled meal! Start early, because it takes about a half an hour to cook. These cook over indirect heat (off to the side), so you can grill other things at the same time.",4.7,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': '30 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '15 mins', 'rest_time': None, 'servings': '4', 'soak_time': None, 'total_time': '45 mins', 'yield': None}","[{'name': 'potatoes, sliced', 'quanity': '4', 'unit': ''}
 {'name': 'red onion, sliced', 'quanity': '1', 'unit': ''}
 {'name': 'salt', 'quanity': '1', 'unit': 'teaspoon'}
 {'name': 'ground black pepper', 'quanity': '1', 'unit': 'teaspoon'}
 {'name': 'butter', 'quanity': '4', 'unit': 'tablespoons'}]","[' Preheat an outdoor grill for medium heat.\n'
 ' For each packet, measure out 2 or 3 squares of aluminum foil large enough to easily wrap the vegetables, and layer one on top of the other. Place some of the potatoes and onion in the center, sprinkle with salt and pepper, and dot with butter. Wrap into a flattened square, and seal the edges. Repeat with remaining potatoes and onion.\n'
 ' Place aluminum wrapped package over indirect heat, and cover. Cook for approximately 30 minutes, turning once. Serve hot off the grill.\n']",unknown,unknown,"{'Calories': '278', 'Carbs': '40g', 'Fat': '12g', 'Protein': '5g'}",https://www.allrecipes.com/recipe/14512/grilled-potatoes-and-onion/
448,Easy Squash Fritters,"These squash fritters are a great way to use that summer excess of zucchini or yellow squash. Everyone loves these fritters, even kids. In the summer we have these at least once a week. They go well as a side with almost anything.",4.0,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': '10 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '10 mins', 'rest_time': None, 'servings': '8', 'soak_time': None, 'total_time': '20 mins', 'yield': '8 fritters'}","[{'name': 'seeded, grated summer squash', 'quanity': '2', 'unit': 'cups'}
 {'name': 'all-purpose baking mix (such as Bisquick)', 'quanity': '½', 'unit': 'cup'}
 {'name': 'milk', 'quanity': '⅓', 'unit': 'cup'}
 {'name': 'egg', 'quanity': '1', 'unit': 'large'}
 {'name': 'grated Parmesan cheese', 'quanity': '¼', 'unit': 'cup'}
 {'name': 'butter, melted', 'quanity': '1', 'unit': 'tablespoon'}
 {'name': 'salt and ground black pepper to taste', 'quanity': '', 'unit': ''}
 {'name': 'garlic and herb seasoning, or more to taste', 'quanity': '1', 'unit': 'pinch'}
 {'name': 'oil for frying, or as needed', 'quanity': '⅓', 'unit': 'cup'}]","[' Mix grated squash, baking mix, milk, egg, Parmesan cheese, butter, salt, pepper, and garlic-herb seasoning together in a large bowl.\n'
 ' Heat oil in a large skillet over medium heat. Drop tablespoonfuls of the batter into the hot oil about 1 inch apart. Cook for 1 ½ to 2 minutes; flip and continue cooking until lightly browned on the second side. Drain on a paper towel-lined plate. Repeat with remaining batter, adding oil to the skillet as needed.\n']","For variety, I sometimes add minced jalapeño, chopped green chiles, or minced scallions. You can substitute Mexican cheese blend for the Parmesan cheese if preferred.",unknown,"{'Calories': '80', 'Carbs': '6g', 'Fat': '5g', 'Protein': '3g'}",https://www.allrecipes.com/recipe/270262/easy-squash-fritters/
449,Oven-Roasted Corn on the Cob,"Oven-roasted corn on the cob is a delicious side. The ears of corn are coated with mayonnaise, Parmesan cheese, chili powder, parsley, and black pepper before being wrapped in foil and roasted in the oven. A great way to prepare everyone's favorite summertime dish!",4.7,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': '20 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '10 mins', 'rest_time': None, 'servings': '5', 'soak_time': None, 'total_time': '30 mins', 'yield': '5 ears corn'}","[{'name': 'corn, husks and silk removed', 'quanity': '5', 'unit': 'ears'}
 {'name': 'mayonnaise', 'quanity': '1/2', 'unit': 'cup'}
 {'name': 'shredded Parmesan cheese', 'quanity': '1', 'unit': 'cup'}
 {'name': 'chili powder', 'quanity': '1', 'unit': 'tablespoon'}
 {'name': 'ground black pepper', 'quanity': '1', 'unit': 'teaspoon'}
 {'name': 'chopped fresh parsley', 'quanity': '2', 'unit': 'tablespoons'}]","[' Gather all ingredients.\n'
 ' Preheat the oven to 400 degrees F (200 degrees C).\n'
 ' Cut 5 squares of aluminum foil 1 ½ times the size of the ears of corn; place each ear of corn in the center of a piece of foil. Stir mayonnaise, Parmesan cheese, chili powder, ground black pepper, and fresh parsley together in a bowl until it forms a thick paste.\n'
 ' Rub about 2 tablespoons of the paste over each ear of corn. Wrap the aluminum foil around the corn and seal. Arrange corn on a baking sheet.\n'
 ' Bake in preheated oven for 10 minutes, turn, and continue baking another 10 minutes.\n']",unknown,unknown,"{'Calories': '311', 'Carbs': '20g', 'Fat': '23g', 'Protein': '10g'}",https://www.allrecipes.com/recipe/234277/oven-roasted-parmesan-corn-on-the-cob/
450,Limber de Coco (Coconut Ice),"Limber de coco is a Puerto Rican frozen treat. I looked forward to it every time I visited my grandmother as a child. Deliciously creamy, refreshing, and easy to make!",5.0,"{'active_time': None, 'additional_time': '8 hrs', 'bake_time': None, 'cook_time': None, 'cool_time': None, 'fry_time': None, 'prep_time': '5 mins', 'rest_time': None, 'servings': '4', 'soak_time': None, 'total_time': '8 hrs 5 mins', 'yield': None}","[{'name': 'coconut milk', 'quanity': '½', 'unit': '(14 ounce) can'}
 {'name': 'evaporated milk', 'quanity': '½', 'unit': '(12 ounce) can'}
 {'name': 'white sugar', 'quanity': '¼', 'unit': 'cup'}
 {'name': 'vanilla extract', 'quanity': '1', 'unit': 'teaspoon'}
 {'name': 'ground cinnamon', 'quanity': '½', 'unit': 'teaspoon'}]","[' Mix coconut milk, evaporated milk, sugar, vanilla extract, and cinnamon together in a bowl or blender until sugar dissolves and mixture is thoroughly combined.\n'
 ' Pour mixture into ice trays or popsicle molds. Freeze 8 hours to overnight.\n']",unknown,unknown,"{'Calories': '212', 'Carbs': '19g', 'Fat': '14g', 'Protein': '4g'}",https://www.allrecipes.com/recipe/274460/limber-de-coco-coconut-ice/
451,Watermelon Lemonade,Watermelon lemonade is a light and refreshing summer drink made with pureed watermelon and homemade lemonade. Garnish with a watermelon slice if you like. ,4.6,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': '5 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '10 mins', 'rest_time': None, 'servings': '12', 'soak_time': None, 'total_time': '15 mins', 'yield': '6 cups'}","[{'name': 'white sugar', 'quanity': '½', 'unit': 'cup'}
 {'name': 'water', 'quanity': '½', 'unit': 'cup'}
 {'name': 'cubed watermelon', 'quanity': '4', 'unit': 'cups'}
 {'name': 'cold water', 'quanity': '3', 'unit': 'cups'}
 {'name': 'fresh lemon juice', 'quanity': '½', 'unit': 'cup'}
 {'name': 'ice cubes', 'quanity': '6', 'unit': 'cups'}]","[' Place watermelon into a blender; cover and puree until smooth. Strain through a fine mesh sieve.\n'
 ' Bring sugar and 1/2 cup water to a boil in a saucepan over medium-high heat until sugar dissolves, about 5 minutes. Remove from heat; stir in 3 cups of cold water and lemon juice.\n'
 ' Divide ice into 12 glasses; scoop 2 to 3 tablespoons of watermelon puree over ice, then top with lemonade. Gently stir before serving.\n']",This drink can be made into an adult cocktail by adding a little vodka.,unknown,"{'Calories': '50', 'Carbs': '13g', 'Fat': '0g', 'Protein': '0g'}",https://www.allrecipes.com/recipe/214907/watermelon-lemonade/
452,Squash Relish,"A colorful squash relish that's great with peas (purple hull peas are my favorite) and cornbread. It's perfect in any recipe that calls for pickle relish. A great way to store your garden's bounty for later on, and a jar makes a great gift.",4.9,"{'active_time': None, 'additional_time': '2 hrs', 'bake_time': None, 'cook_time': '25 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '30 mins', 'rest_time': None, 'servings': '192', 'soak_time': None, 'total_time': '2 hrs 55 mins', 'yield': '6 pints'}","[{'name': 'diced yellow squash', 'quanity': '8', 'unit': 'cups'}
 {'name': 'diced onion (Optional)', 'quanity': '2', 'unit': 'cups'}
 {'name': 'red bell peppers, diced', 'quanity': '2', 'unit': ''}
 {'name': 'green bell peppers, diced', 'quanity': '2', 'unit': ''}
 {'name': 'salt', 'quanity': '3', 'unit': 'tablespoons'}
 {'name': 'white sugar', 'quanity': '3', 'unit': 'cups'}
 {'name': 'vinegar', 'quanity': '2', 'unit': 'cups'}
 {'name': 'celery seeds', 'quanity': '2', 'unit': 'teaspoons'}
 {'name': 'whole mustard seeds', 'quanity': '2', 'unit': 'teaspoons'}
 {'name': '(1 pint) canning jars with lids and rings', 'quanity': '6', 'unit': ''}]","[' Place squash, onion, and red and green bell peppers into a large bowl; sprinkle with salt and toss to combine. Allow vegetables to drain for 1 hour. Discard juice.\n'
 ' Place sugar, vinegar, celery seeds, and mustard seeds into a large pot; bring to a boil over medium heat, stirring to dissolve sugar. Stir in squash mixture and return to a boil; cook until vegetables are tender, about 15 minutes.\n'
 ' Sterilize the jars and lids in boiling water for at least 5 minutes. Pack the squash relish into the hot, sterilized jars, filling the jars to within 1/4-inch of the top. Run a knife or a thin spatula around the insides of the jars after they have been filled to remove any air bubbles. Wipe the rims of the jars with a moist paper towel to remove any food residue. Top with lids, and screw on rings.\n'
 ' Place a rack in the bottom of a large stockpot and fill halfway with water. Bring to a boil over high heat, then carefully lower the jars into the pot using a holder. Leave a 2-inch space between the jars. Pour in more boiling water if necessary until the water level is at least 1 inch above the tops of the jars. Bring the water to a full boil, cover the pot, and process for 10 minutes, or the time recommended for your area.\n'
 ' Remove the jars from the pot, and place onto a cloth-covered or wood surface, several inches apart, until cool. Once cool, press the top of each lid with a finger, ensuring that the seal is tight (lid does not move up or down at all). Store in a cool, dark area.\n']",unknown,unknown,"{'Calories': '15', 'Carbs': '4g', 'Fat': None, 'Protein': '0g'}",https://www.allrecipes.com/recipe/219189/squash-relish/
453,Watermelon Popsicles,Cool and refreshing watermelon popsicles with no artificial colors or flavors. Perfect summertime treats!,4.8,"{'active_time': None, 'additional_time': '2 hrs', 'bake_time': None, 'cook_time': None, 'cool_time': None, 'fry_time': None, 'prep_time': '10 mins', 'rest_time': None, 'servings': '6', 'soak_time': None, 'total_time': '2 hrs 10 mins', 'yield': '6 popsicles'}","[{'name': 'watermelon, seeded and diced', 'quanity': '1 ½', 'unit': 'cups'}
 {'name': 'water', 'quanity': '½', 'unit': 'cup'}
 {'name': 'honey', 'quanity': '1', 'unit': 'tablespoon'}
 {'name': 'fresh lemon juice', 'quanity': '1', 'unit': 'tablespoon'}
 {'name': 'white sugar', 'quanity': '1', 'unit': 'tablespoon'}]","[' Blend watermelon, water, honey, lemon juice, and sugar together in a blender until smooth. Pour mixture into popsicle molds and freeze until solid, about 2 hours.\n'
 ' Run hot water over popsicle molds for a few seconds to unmold.\n']",unknown,unknown,"{'Calories': '31', 'Carbs': '8g', 'Fat': '0g', 'Protein': '0g'}",https://www.allrecipes.com/recipe/242400/watermelon-ice-pops/
454,Tomato Watermelon Salad,"This watermelon tomato salad with feta cheese is the perfect summer salad! It's delicious with grilled meat on a hot day. For the best results, dress the salad right before you eat it and serve it at room temperature.",4.7,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': None, 'cool_time': None, 'fry_time': None, 'prep_time': '20 mins', 'rest_time': None, 'servings': '12', 'soak_time': None, 'total_time': '20 mins', 'yield': None}","[{'name': 'seedless watermelon, cut into 1-inch cubes', 'quanity': '1', 'unit': 'large'}
 {'name': 'tomatoes, cut into 1-inch dice', 'quanity': '4', 'unit': ''}
 {'name': 'crumbled feta cheese', 'quanity': '1', 'unit': 'cup'}
 {'name': 'sweet onion, thinly sliced', 'quanity': '1', 'unit': 'large'}
 {'name': 'mint leaves, sliced thinly', 'quanity': '12', 'unit': ''}
 {'name': 'olive oil', 'quanity': '¼', 'unit': 'cup'}
 {'name': 'white balsamic vinegar', 'quanity': '2', 'unit': 'tablespoons'}
 {'name': 'coarse salt, or to taste', 'quanity': '1', 'unit': 'pinch'}
 {'name': 'ground black pepper, or to taste', 'quanity': '1', 'unit': 'pinch'}]","[' Gently mix watermelon, tomatoes, feta cheese, onion, and mint in a large bowl.\n'
 ' Whisk olive oil, vinegar, salt, and pepper together in a small bowl; drizzle over salad and gently toss to coat.\n']",unknown,unknown,"{'Calories': '314', 'Carbs': '61g', 'Fat': '9g', 'Protein': '7g'}",https://www.allrecipes.com/recipe/228277/tomato-watermelon-salad/
455,Grilled Bok Choy,"Grilled bok choy is easy to cook and tastes great with steak, burgers, hot dogs, or anything else you might be cooking on the grill. The crispy leaves and tender stalks will have you coming back for more!",4.6,"{'active_time': None, 'additional_time': None, 'bake_time': None, 'cook_time': '10 mins', 'cool_time': None, 'fry_time': None, 'prep_time': '10 mins', 'rest_time': None, 'servings': '6', 'soak_time': None, 'total_time': '20 mins', 'yield': None}","[{'name': 'head of bok choy', 'quanity': '1', 'unit': '(2 pound)'}
 {'name': 'melted butter', 'quanity': '¼', 'unit': 'cup'}
 {'name': 'garlic powder', 'quanity': '⅛', 'unit': 'teaspoon'}
 {'name': 'paprika', 'quanity': '⅛', 'unit': 'teaspoon'}
 {'name': 'ground black pepper, divided', 'quanity': '1 ⅛', 'unit': 'teaspoons'}
 {'name': ""seasoned salt (such as Lawry's)"", 'quanity': '1', 'unit': 'teaspoon'}]","[' Preheat an outdoor grill for medium-high heat and lightly oil the grate.\n'
 ' Mix butter, garlic powder, paprika, and 1/8 teaspoon black pepper in a small bowl; set aside.\n'
 ' Slice the bottom off bok choy; remove and clean stalks. Sprinkle seasoned salt and remaining 1 teaspoon black pepper over both sides of stalks.\n'
 ' Place bok choy on the preheated grill. Brush with seasoned butter mixture, close the grill top, and cook until stalks show grill marks and leaves are crisp at the edges, 3 to 4 minutes. Turn bok choy, brush with butter mixture, close the top, and cook other sides, 3 to 4 more minutes. Brush with any remaining butter mixture and transfer to a platter to serve.\n']",unknown,unknown,"{'Calories': '90', 'Carbs': '4g', 'Fat': '8g', 'Protein': '2g'}",https://www.allrecipes.com/recipe/214642/grilled-bok-choy/
